id,memo,amount,GL_id,date_id,country_id
671,[sample_data],241170,31022,10232024,1
672,[sample_data],552448,32015,10242024,1
673,[sample_data],3399546,33110,10252024,1
674,[sample_data],1191482,41010,10262024,1
675,[sample_data],4060430,41022,10272024,1
676,[sample_data],605506,42015,10282024,1
677,[sample_data],3784717,43110,10272024,1
678,[sample_data],1057618,50100,10272024,1
679,[sample_data],4913437,50150,10272024,1
680,[sample_data],1334598,50200,10272024,1
681,[sample_data],2050009,59100,10272024,1
682,[sample_data],3924711,59150,10272024,1
683,[sample_data],760104,59200,10272024,1
684,[sample_data],3803198,59600,10272024,1
685,[sample_data],4561368,10100,10272024,1
686,[sample_data],4802270,12100,10272024,1
687,[sample_data],1576134,12500,10272024,1
688,[sample_data],228343,13100,10272024,1
689,[sample_data],3908344,15300,10272024,1
690,[sample_data],1821928,17000,10272024,1
691,[sample_data],3116200,17100,10272024,1
692,[sample_data],197729,17300,10272024,1
693,[sample_data],3939907,17800,10272024,1
694,[sample_data],2521600,18100,10272024,1
695,[sample_data],3414481,18300,10272024,1
696,[sample_data],375397,18800,10272024,1
697,[sample_data],2804040,20100,10272024,1
698,[sample_data],2314466,21000,10272024,1
699,[sample_data],4789603,22100,10272024,1
700,[sample_data],4925816,23100,10272024,1
701,[sample_data],3651095,24500,10272024,1
702,[sample_data],222283,25100,10222024,1
703,[sample_data],985356,25600,10232024,1
704,[sample_data],619014,27100,10242024,1
705,[sample_data],3730320,27500,10252024,1
706,[sample_data],3398926,31010,10262024,1
707,[sample_data],1623185,31022,10272024,1
708,[sample_data],2761184,32015,10282024,1
709,[sample_data],4606191,33110,10292024,1
710,[sample_data],3568132,41010,10302024,1
711,[sample_data],4155623,41022,10302024,1
712,[sample_data],3688238,42015,10302024,1
713,[sample_data],4183127,43110,10302024,1
714,[sample_data],2161708,50100,10302024,1
715,[sample_data],4953169,50150,10302024,1
716,[sample_data],3333704,50200,10302024,1
717,[sample_data],5382113,59100,10302024,1
718,[sample_data],3836700,59150,10302024,1
719,[sample_data],3343995,59200,10302024,1
720,[sample_data],740130,59600,10302024,1
721,[sample_data],715425,10100,11012024,1
722,[sample_data],1233870,12100,11022024,1
723,[sample_data],1642220,12500,11032024,1
724,[sample_data],2218011,13100,11042024,1
725,[sample_data],4276190,15300,11052024,1
726,[sample_data],1693050,17000,11062024,1
727,[sample_data],1542019,17100,11072024,1
728,[sample_data],3729887,17300,11082024,1
729,[sample_data],1122844,17800,11092024,1
730,[sample_data],1959330,18100,11102024,1
731,[sample_data],2422138,18300,11112024,1
732,[sample_data],5071924,18800,11122024,1
733,[sample_data],3213327,20100,11132024,1
734,[sample_data],1692900,21000,11142024,1
735,[sample_data],3352622,22100,11152024,1
736,[sample_data],2866291,23100,11162024,1
737,[sample_data],2218676,24500,11172024,1
738,[sample_data],386011,25100,11182024,1
739,[sample_data],3303877,25600,11192024,1
740,[sample_data],476080,27100,11202024,1
741,[sample_data],2677686,27500,11212024,1
742,[sample_data],451404,31010,11222024,1
743,[sample_data],4161811,31022,11232024,1
744,[sample_data],955778,32015,11242024,1
745,[sample_data],3967512,33110,11252024,1
746,[sample_data],4496016,41010,11262024,1
747,[sample_data],5072732,41022,11272024,1
748,[sample_data],4548740,42015,11282024,1
749,[sample_data],1286610,43110,11272024,1
750,[sample_data],3829638,50100,11272024,1
751,[sample_data],4200549,50150,11272024,1
752,[sample_data],2567708,50200,11272024,1
753,[sample_data],1345709,59100,11272024,1
754,[sample_data],4834606,59150,11272024,1
755,[sample_data],2927894,59200,11272024,1
756,[sample_data],5297380,59600,11272024,1
757,[sample_data],1804769,10100,11272024,1
758,[sample_data],4642070,12100,11272024,1
759,[sample_data],853694,12500,11272024,1
760,[sample_data],2768022,13100,11272024,1
761,[sample_data],2140277,15300,11272024,1
762,[sample_data],939410,17000,11272024,1
763,[sample_data],519078,17100,11272024,1
764,[sample_data],3514950,17300,11272024,1
765,[sample_data],3893060,17800,11272024,1
766,[sample_data],2184824,18100,11272024,1
767,[sample_data],2871032,18300,11272024,1
768,[sample_data],418069,18800,11272024,1
769,[sample_data],2455740,20100,11272024,1
770,[sample_data],3025878,21000,11272024,1
771,[sample_data],2389054,22100,11272024,1
772,[sample_data],731946,23100,11272024,1
773,[sample_data],1369247,24500,11272024,1
774,[sample_data],2437215,25100,11222024,1
775,[sample_data],2185933,25600,11232024,1
776,[sample_data],4432878,27100,11242024,1
777,[sample_data],494034,27500,11252024,1
778,[sample_data],4011489,31010,11262024,1
779,[sample_data],2470519,31022,11272024,1
780,[sample_data],4975780,32015,11282024,1
781,[sample_data],2204600,33110,11292024,1
782,[sample_data],2105176,41010,11302024,1
783,[sample_data],1555914,41022,11302024,1
784,[sample_data],2017229,42015,11302024,1
785,[sample_data],5335883,43110,11302024,1
786,[sample_data],847657,50100,11302024,1
787,[sample_data],548178,50150,11302024,1
788,[sample_data],1053459,50200,11302024,1
789,[sample_data],4314377,59100,11302024,1
790,[sample_data],912962,59150,11302024,1
791,[sample_data],181151,59200,11302024,1
792,[sample_data],3795313,59600,11302024,1
793,[sample_data],3938324,10100,12012024,1
794,[sample_data],1559176,12100,12022024,1
795,[sample_data],2306197,12500,12032024,1
796,[sample_data],4276358,13100,12042024,1
797,[sample_data],4817144,15300,12052024,1
798,[sample_data],4046842,17000,12062024,1
799,[sample_data],3182357,17100,12072024,1
800,[sample_data],2518299,17300,12082024,1
801,[sample_data],2999935,17800,12092024,1
802,[sample_data],3752349,18100,12102024,1
803,[sample_data],1926333,18300,12112024,1
804,[sample_data],5029062,18800,12122024,1
805,[sample_data],1855007,20100,12132024,1
806,[sample_data],832455,21000,12142024,1
807,[sample_data],3079055,22100,12152024,1
808,[sample_data],1670514,23100,12162024,1
809,[sample_data],2714017,24500,12172024,1
810,[sample_data],209668,25100,12182024,1
811,[sample_data],1901408,25600,12192024,1
812,[sample_data],1049241,27100,12202024,1
813,[sample_data],3787380,27500,12212024,1
814,[sample_data],2335075,31010,12222024,1
815,[sample_data],2394215,31022,12232024,1
816,[sample_data],3879516,32015,12242024,1
817,[sample_data],4856020,33110,12252024,1
818,[sample_data],3200437,41010,12262024,1
819,[sample_data],4124808,41022,12272024,1
820,[sample_data],65316,42015,12282024,1
821,[sample_data],1068240,43110,12272024,1
822,[sample_data],1054493,50100,12272024,1
823,[sample_data],5225934,50150,12272024,1
824,[sample_data],2033495,50200,12272024,1
825,[sample_data],4754953,59100,12272024,1
826,[sample_data],4965437,59150,12272024,1
827,[sample_data],3945378,59200,12272024,1
828,[sample_data],1486471,59600,12272024,1
829,[sample_data],3720804,10100,12272024,1
830,[sample_data],4132431,12100,12272024,1
831,[sample_data],943628,12500,12272024,1
832,[sample_data],210390,13100,12272024,1
833,[sample_data],3272787,15300,12272024,1
834,[sample_data],2519128,17000,12272024,1
835,[sample_data],166258,17100,12272024,1
836,[sample_data],3442899,17300,12272024,1
837,[sample_data],845244,17800,12272024,1
838,[sample_data],3875712,18100,12272024,1
839,[sample_data],1972192,18300,12272024,1
840,[sample_data],4039107,18800,12272024,1
841,[sample_data],5194237,20100,12272024,1
842,[sample_data],932671,21000,12272024,1
843,[sample_data],1973219,22100,12272024,1
844,[sample_data],1145639,23100,12272024,1
845,[sample_data],1092911,24500,12272024,1
846,[sample_data],3854825,25100,12222024,1
847,[sample_data],4321370,25600,12232024,1
848,[sample_data],5365334,27100,12242024,1
849,[sample_data],4907294,27500,12252024,1
850,[sample_data],1906302,31010,12262024,1
851,[sample_data],4055512,31022,12272024,1
852,[sample_data],2771553,32015,12282024,1
853,[sample_data],4053379,33110,12292024,1
854,[sample_data],1654337,41010,12302024,1
855,[sample_data],552781,41022,12302024,1
856,[sample_data],3123076,42015,12302024,1
857,[sample_data],4056855,43110,12302024,1
858,[sample_data],1050271,50100,12302024,1
859,[sample_data],5224527,50150,12302024,1
860,[sample_data],1061822,50200,12302024,1
861,[sample_data],4466057,59100,12302024,1
862,[sample_data],5276378,59150,12302024,1
863,[sample_data],2137464,59200,12302024,1
864,[sample_data],1155037,59600,12302024,1
865,[sample_data],3435425,10100,1012025,1
866,[sample_data],1290398,12100,1022025,1
867,[sample_data],183571,12500,1032025,1
868,[sample_data],760290,13100,1042025,1
869,[sample_data],4827369,15300,1052025,1
870,[sample_data],2299516,17000,1062025,1
871,[sample_data],3823077,17100,1072025,1
872,[sample_data],4691251,17300,1082025,1
873,[sample_data],1723335,17800,1092025,1
874,[sample_data],3004976,18100,1102025,1
875,[sample_data],3427089,18300,1112025,1
876,[sample_data],4460640,18800,1122025,1
877,[sample_data],3999222,20100,1132025,1
878,[sample_data],4506481,21000,1142025,1
879,[sample_data],4271409,22100,1152025,1
880,[sample_data],5208655,23100,1162025,1
881,[sample_data],2360165,24500,1172025,1
882,[sample_data],238780,25100,1182025,1
883,[sample_data],4711584,25600,1192025,1
884,[sample_data],260053,27100,1202025,1
885,[sample_data],1621478,27500,1212025,1
886,[sample_data],4783130,31010,1222025,1
887,[sample_data],5097614,31022,1232025,1
888,[sample_data],3791046,32015,1242025,1
889,[sample_data],3012820,33110,1252025,1
890,[sample_data],1382957,41010,1262025,1
891,[sample_data],819946,41022,1272025,1
892,[sample_data],2576205,42015,1282025,1
893,[sample_data],3682362,43110,1272025,1
894,[sample_data],1253823,50100,1272025,1
895,[sample_data],974189,50150,1272025,1
896,[sample_data],925963,50200,1272025,1
897,[sample_data],4756752,59100,1272025,1
898,[sample_data],941060,59150,1272025,1
899,[sample_data],4559565,59200,1272025,1
900,[sample_data],5377876,59600,1272025,1
901,[sample_data],4815778,10100,1272025,1
902,[sample_data],272686,12100,1272025,1
903,[sample_data],116243,12500,1272025,1
904,[sample_data],3390256,13100,1272025,1
905,[sample_data],2402913,15300,1272025,1
906,[sample_data],2885736,17000,1272025,1
907,[sample_data],587766,17100,1272025,1
908,[sample_data],539064,17300,1272025,1
909,[sample_data],3606118,17800,1272025,1
910,[sample_data],1650383,18100,1272025,1
911,[sample_data],1298096,18300,1272025,1
912,[sample_data],1329444,18800,1272025,1
913,[sample_data],566501,20100,1272025,1
914,[sample_data],3976371,21000,1272025,1
915,[sample_data],4900768,22100,1272025,1
916,[sample_data],3252860,23100,1272025,1
917,[sample_data],3441041,24500,1272025,1
918,[sample_data],1190826,25100,1222025,1
919,[sample_data],3750904,25600,1232025,1
920,[sample_data],5120992,27100,1242025,1
921,[sample_data],2891770,27500,1252025,1
922,[sample_data],3648470,31010,1262025,1
923,[sample_data],2649362,31022,1272025,1
924,[sample_data],2439115,32015,1282025,1
925,[sample_data],39284,33110,1292025,1
926,[sample_data],5389533,41010,1302025,1
927,[sample_data],716777,41022,1302025,1
928,[sample_data],953325,42015,1302025,1
929,[sample_data],2301669,43110,1302025,1
930,[sample_data],355472,50100,1302025,1
931,[sample_data],5383289,50150,1302025,1
932,[sample_data],5244321,50200,1302025,1
933,[sample_data],4944133,59100,1302025,1
934,[sample_data],3272587,59150,1302025,1
935,[sample_data],3639960,59200,1302025,1
936,[sample_data],3549342,59600,1302025,1
937,[sample_data],1618670,10100,2012025,1
938,[sample_data],2137771,12100,2022025,1
939,[sample_data],4280705,12500,2032025,1
940,[sample_data],937552,13100,2042025,1
941,[sample_data],4592135,15300,2052025,1
942,[sample_data],978212,17000,2062025,1
943,[sample_data],1620881,17100,2072025,1
944,[sample_data],834888,17300,2082025,1
945,[sample_data],3560013,17800,2092025,1
946,[sample_data],1466868,18100,2102025,1
947,[sample_data],3840799,18300,2112025,1
948,[sample_data],3438031,18800,2122025,1
949,[sample_data],2696456,20100,2132025,1
950,[sample_data],727844,21000,2142025,1
951,[sample_data],881941,22100,2152025,1
952,[sample_data],2868490,23100,2162025,1
953,[sample_data],4037639,24500,2172025,1
954,[sample_data],2850346,25100,2182025,1
955,[sample_data],2895166,25600,2192025,1
956,[sample_data],3754578,27100,2202025,1
957,[sample_data],1729875,27500,2212025,1
958,[sample_data],3506659,31010,2222025,1
959,[sample_data],1171453,31022,2232025,1
960,[sample_data],3382346,32015,2242025,1
961,[sample_data],2584567,33110,2252025,1
962,[sample_data],4327195,41010,2262025,1
963,[sample_data],1314626,41022,2272025,1
964,[sample_data],406453,42015,2282025,1
965,[sample_data],1269482,43110,2272025,1
966,[sample_data],5369483,50100,2272025,1
967,[sample_data],2650330,50150,2272025,1
968,[sample_data],5235556,50200,2272025,1
969,[sample_data],5306261,59100,2272025,1
970,[sample_data],4098647,59150,2272025,1
971,[sample_data],776067,59200,2272025,1
972,[sample_data],4281640,59600,2272025,1
973,[sample_data],1741206,10100,2272025,1
974,[sample_data],4806024,12100,2272025,1
975,[sample_data],3835040,12500,2272025,1
976,[sample_data],1289619,13100,2272025,1
977,[sample_data],140653,15300,2272025,1
978,[sample_data],3821095,17000,2272025,1
979,[sample_data],2659940,17100,2272025,1
980,[sample_data],400506,17300,2272025,1
981,[sample_data],3357661,17800,2272025,1
982,[sample_data],1639963,18100,2272025,1
983,[sample_data],2587604,18300,2272025,1
984,[sample_data],758820,18800,2272025,1
985,[sample_data],5121261,20100,2272025,1
986,[sample_data],4630498,21000,2272025,1
987,[sample_data],4450477,22100,2272025,1
988,[sample_data],5344500,23100,2272025,1
989,[sample_data],3565273,24500,2272025,1
990,[sample_data],2752000,25100,2222025,1
991,[sample_data],1616662,25600,2232025,1
992,[sample_data],1902340,27100,2242025,1
993,[sample_data],3804301,27500,2252025,1
994,[sample_data],85790,31010,2262025,1
995,[sample_data],3274670,31022,2272025,1
996,[sample_data],2175612,32015,2282025,1
997,[sample_data],4160949,33110,2282025,1
998,[sample_data],4066703,41010,2282025,1
999,[sample_data],199220,41022,2282025,1
1000,[sample_data],1414025,42015,2282025,1
1001,[sample_data],5004321,43110,2282025,1
1002,[sample_data],2543782,50100,2282025,1
1003,[sample_data],4848844,50150,2282025,1
1004,[sample_data],2753434,50200,2282025,1
1005,[sample_data],4078462,59100,2282025,1
1006,[sample_data],685857,59150,2282025,1
1007,[sample_data],5359681,59200,2282025,1
1008,[sample_data],907522,59600,2282025,1
1009,[sample_data],85856,10100,3012025,1
1010,[sample_data],2296615,12100,3022025,1
1011,[sample_data],5312498,12500,3032025,1
1012,[sample_data],236735,13100,3042025,1
1013,[sample_data],874269,15300,3052025,1
1014,[sample_data],1167621,17000,3062025,1
1015,[sample_data],1020587,17100,3072025,1
1016,[sample_data],3338216,17300,3082025,1
1017,[sample_data],4162573,17800,3092025,1
1018,[sample_data],3553434,18100,3102025,1
1019,[sample_data],3791908,18300,3112025,1
1020,[sample_data],5078579,18800,3122025,1
1021,[sample_data],2717768,20100,3132025,1
1022,[sample_data],555737,21000,3142025,1
1023,[sample_data],112516,22100,3152025,1
1024,[sample_data],2518214,23100,3162025,1
1025,[sample_data],520366,24500,3172025,1
1026,[sample_data],785164,25100,3182025,1
1027,[sample_data],3991918,25600,3192025,1
1028,[sample_data],1698609,27100,3202025,1
1029,[sample_data],2871511,27500,3212025,1
1030,[sample_data],3170380,31010,3222025,1
1031,[sample_data],1682,31022,3232025,1
1032,[sample_data],4200934,32015,3242025,1
1033,[sample_data],1270872,33110,3252025,1
1034,[sample_data],2506832,41010,3262025,1
1035,[sample_data],523026,41022,3272025,1
1036,[sample_data],263901,42015,3282025,1
1037,[sample_data],5036367,43110,3272025,1
1038,[sample_data],4069502,50100,3272025,1
1039,[sample_data],169871,50150,3272025,1
1040,[sample_data],3521311,50200,3272025,1
1041,[sample_data],1751664,59100,3272025,1
1042,[sample_data],5097929,59150,3272025,1
1043,[sample_data],4888382,59200,3272025,1
1044,[sample_data],1958044,59600,3272025,1
1045,[sample_data],2982182,10100,3272025,1
1046,[sample_data],4440543,12100,3272025,1
1047,[sample_data],1472229,12500,3272025,1
1048,[sample_data],127125,13100,3272025,1
1049,[sample_data],352410,15300,3272025,1
1050,[sample_data],2732106,17000,3272025,1
1051,[sample_data],2620490,17100,3272025,1
1052,[sample_data],1229448,17300,3272025,1
1053,[sample_data],2490095,17800,3272025,1
1054,[sample_data],219483,18100,3272025,1
1055,[sample_data],981029,18300,3272025,1
1056,[sample_data],1284551,18800,3272025,1
1057,[sample_data],3929344,20100,3272025,1
1058,[sample_data],387553,21000,3272025,1
1059,[sample_data],3757891,22100,3272025,1
1060,[sample_data],691035,23100,3272025,1
1061,[sample_data],5222253,24500,3272025,1
1062,[sample_data],2982266,25100,3222025,1
1063,[sample_data],4796988,25600,3232025,1
1064,[sample_data],4267156,27100,3242025,1
1065,[sample_data],1794309,27500,3252025,1
1066,[sample_data],2912727,31010,3262025,1
1067,[sample_data],4883301,31022,3272025,1
1068,[sample_data],3827397,32015,3282025,1
1069,[sample_data],99000,33110,3282025,1
1070,[sample_data],2314683,41010,3282025,1
1071,[sample_data],301754,41022,3282025,1
1072,[sample_data],3340525,42015,3282025,1
1073,[sample_data],5238215,43110,3282025,1
1074,[sample_data],5071436,50100,3282025,1
1075,[sample_data],1216378,50150,3282025,1
1076,[sample_data],1954271,50200,3282025,1
1077,[sample_data],3331699,59100,3282025,1
1078,[sample_data],1122189,59150,3282025,1
1079,[sample_data],226537,59200,3282025,1
1080,[sample_data],3977636,59600,3282025,1
1081,[sample_data],1988504,10100,4012025,1
1082,[sample_data],4284769,12100,4022025,1
1083,[sample_data],1045331,12500,4032025,1
1084,[sample_data],398616,13100,4042025,1
1085,[sample_data],4482395,15300,4052025,1
1086,[sample_data],528479,17000,4062025,1
1087,[sample_data],4163506,17100,4072025,1
1088,[sample_data],117874,17300,4082025,1
1089,[sample_data],3730365,17800,4092025,1
1090,[sample_data],5164460,18100,4102025,1
1091,[sample_data],1646014,18300,4112025,1
1092,[sample_data],378553,18800,4122025,1
1093,[sample_data],4570063,20100,4132025,1
1094,[sample_data],1467700,21000,4142025,1
1095,[sample_data],133978,22100,4152025,1
1096,[sample_data],1722231,23100,4162025,1
1097,[sample_data],2029782,24500,4172025,1
1098,[sample_data],1669392,25100,4182025,1
1099,[sample_data],1658748,25600,4192025,1
1100,[sample_data],4480426,27100,4202025,1
1101,[sample_data],2981280,27500,4212025,1
1102,[sample_data],425633,31010,4222025,1
1103,[sample_data],1618697,31022,4232025,1
1104,[sample_data],712900,32015,4242025,1
1105,[sample_data],2834962,33110,4252025,1
1106,[sample_data],3565023,41010,4262025,1
1107,[sample_data],2641455,41022,4272025,1
1108,[sample_data],1526657,42015,4282025,1
1109,[sample_data],1164802,43110,4272025,1
1110,[sample_data],952493,50100,4272025,1
1111,[sample_data],146211,50150,4272025,1
1112,[sample_data],2011807,50200,4272025,1
1113,[sample_data],4678396,59100,4272025,1
1114,[sample_data],5135106,59150,4272025,1
1115,[sample_data],2827999,59200,4272025,1
1116,[sample_data],4630380,59600,4272025,1
1117,[sample_data],1602690,10100,4272025,1
1118,[sample_data],3017508,12100,4272025,1
1119,[sample_data],2121446,12500,4272025,1
1120,[sample_data],3457956,13100,4272025,1
1121,[sample_data],3951606,15300,4272025,1
1122,[sample_data],935770,17000,4272025,1
1123,[sample_data],1928057,17100,4272025,1
1124,[sample_data],4414144,17300,4272025,1
1125,[sample_data],2991586,17800,4272025,1
1126,[sample_data],4212789,18100,4272025,1
1127,[sample_data],4200154,18300,4272025,1
1128,[sample_data],1880121,18800,4272025,1
1129,[sample_data],5024549,20100,4272025,1
1130,[sample_data],4271083,21000,4272025,1
1131,[sample_data],4458990,22100,4272025,1
1132,[sample_data],2509349,23100,4272025,1
1133,[sample_data],2562732,24500,4272025,1
1134,[sample_data],5226521,25100,4222025,1
1135,[sample_data],385205,25600,4232025,1
1136,[sample_data],3621890,27100,4242025,1
1137,[sample_data],2643482,27500,4252025,1
1138,[sample_data],532516,31010,4262025,1
1139,[sample_data],5147676,31022,4272025,1
1140,[sample_data],1266625,32015,4282025,1
1141,[sample_data],3323825,33110,4282025,1
1142,[sample_data],2045624,41010,4282025,1
1143,[sample_data],5269321,41022,4282025,1
1144,[sample_data],3274363,42015,4282025,1
1145,[sample_data],2920889,43110,4282025,1
1146,[sample_data],4617344,50100,4282025,1
1147,[sample_data],4481375,50150,4282025,1
1148,[sample_data],4458384,50200,4282025,1
1149,[sample_data],3064112,59100,4282025,1
1150,[sample_data],3460147,59150,4282025,1
1151,[sample_data],3179794,59200,4282025,1
1152,[sample_data],680741,59600,4282025,1
1153,[sample_data],4218309,10100,1012024,2
1154,[sample_data],3507770,12100,1022024,2
1155,[sample_data],100376,12500,1032024,2
1156,[sample_data],4040221,13100,1042024,2
1157,[sample_data],2234891,15300,1052024,2
1158,[sample_data],2705425,17000,1062024,2
1159,[sample_data],4794658,17100,1072024,2
1160,[sample_data],5343253,17300,1082024,2
1161,[sample_data],3554888,17800,1082024,2
1162,[sample_data],3209059,18100,1082024,2
1163,[sample_data],227644,18300,1082024,2
1164,[sample_data],3588852,18800,1082024,2
1165,[sample_data],1391370,20100,1082024,2
1166,[sample_data],199782,21000,1082024,2
1167,[sample_data],2829723,22100,1082024,2
1168,[sample_data],1812859,23100,1082024,2
1169,[sample_data],1776095,24500,1082024,2
1170,[sample_data],5061498,25100,1082024,2
1171,[sample_data],4973622,25600,1082024,2
1172,[sample_data],2770415,27100,1082024,2
1173,[sample_data],1248229,27500,1082024,2
1174,[sample_data],2447554,31010,1082024,2
1175,[sample_data],3326821,31022,1082024,2
1176,[sample_data],498126,32015,1082024,2
1177,[sample_data],3101733,33110,1082024,2
1178,[sample_data],1072190,41010,1082024,2
1179,[sample_data],2942066,41022,1082024,2
1180,[sample_data],638254,42015,1092024,2
1181,[sample_data],395472,43110,1102024,2
1182,[sample_data],1675101,50100,1112024,2
1183,[sample_data],4218086,50150,1122024,2
1184,[sample_data],4457888,50200,1132024,2
1185,[sample_data],2898963,59100,1142024,2
1186,[sample_data],2329645,59150,1152024,2
1187,[sample_data],496205,59200,1162024,2
1188,[sample_data],4317786,59600,1172024,2
1189,[sample_data],2878802,10100,1172024,2
1190,[sample_data],361685,12100,1172024,2
1191,[sample_data],361992,12500,1172024,2
1192,[sample_data],637097,13100,1172024,2
1193,[sample_data],1885309,15300,1172024,2
1194,[sample_data],2589541,17000,1172024,2
1195,[sample_data],1399822,17100,1172024,2
1196,[sample_data],4040429,17300,1172024,2
1197,[sample_data],191488,17800,1172024,2
1198,[sample_data],2636470,18100,1172024,2
1199,[sample_data],2256513,18300,1172024,2
1200,[sample_data],5091203,18800,1172024,2
1201,[sample_data],4091034,20100,1172024,2
1202,[sample_data],487892,21000,1172024,2
1203,[sample_data],1166195,22100,1182024,2
1204,[sample_data],4470959,23100,1192024,2
1205,[sample_data],4593257,24500,1202024,2
1206,[sample_data],287984,25100,1212024,2
1207,[sample_data],2661837,25600,1222024,2
1208,[sample_data],4084665,27100,1232024,2
1209,[sample_data],2656083,27500,1242024,2
1210,[sample_data],2603259,31010,1252024,2
1211,[sample_data],4623287,31022,1262024,2
1212,[sample_data],3953726,32015,1272024,2
1213,[sample_data],1520449,33110,1272024,2
1214,[sample_data],2297005,41010,1272024,2
1215,[sample_data],4658566,41022,1272024,2
1216,[sample_data],952684,42015,1272024,2
1217,[sample_data],26149,43110,1272024,2
1218,[sample_data],4277471,50100,1272024,2
1219,[sample_data],3180667,50150,1272024,2
1220,[sample_data],2804427,50200,1272024,2
1221,[sample_data],3831983,59100,1272024,2
1222,[sample_data],5005579,59150,1282024,2
1223,[sample_data],2574348,59200,1292024,2
1224,[sample_data],1266803,59600,1302024,2
1225,[sample_data],3351818,10100,2022024,2
1226,[sample_data],4069929,12100,2022024,2
1227,[sample_data],109190,12500,2032024,2
1228,[sample_data],673884,13100,2042024,2
1229,[sample_data],3690124,15300,2052024,2
1230,[sample_data],1072222,17000,2062024,2
1231,[sample_data],2953478,17100,2072024,2
1232,[sample_data],4851992,17300,2082024,2
1233,[sample_data],4056984,17800,2082024,2
1234,[sample_data],1816725,18100,2082024,2
1235,[sample_data],5351607,18300,2082024,2
1236,[sample_data],4301758,18800,2082024,2
1237,[sample_data],4254412,20100,2082024,2
1238,[sample_data],908879,21000,2082024,2
1239,[sample_data],289660,22100,2082024,2
1240,[sample_data],2197242,23100,2082024,2
1241,[sample_data],1791658,24500,2082024,2
1242,[sample_data],698038,25100,2082024,2
1243,[sample_data],4485414,25600,2082024,2
1244,[sample_data],4203400,27100,2082024,2
1245,[sample_data],3134762,27500,2082024,2
1246,[sample_data],892340,31010,2082024,2
1247,[sample_data],936440,31022,2082024,2
1248,[sample_data],1657838,32015,2082024,2
1249,[sample_data],4578136,33110,2082024,2
1250,[sample_data],3014484,41010,2082024,2
1251,[sample_data],632940,41022,2082024,2
1252,[sample_data],1101957,42015,2092024,2
1253,[sample_data],453977,43110,2202024,2
1254,[sample_data],519815,50100,2222024,2
1255,[sample_data],3967759,50150,2222024,2
1256,[sample_data],5341072,50200,2232024,2
1257,[sample_data],1619409,59100,2242024,2
1258,[sample_data],199649,59150,2252024,2
1259,[sample_data],176387,59200,2262024,2
1260,[sample_data],5054334,59600,2272024,2
1261,[sample_data],1779196,10100,2272024,2
1262,[sample_data],3680477,12100,2272024,2
1263,[sample_data],2346515,12500,2272024,2
1264,[sample_data],2268425,13100,2272024,2
1265,[sample_data],2570872,15300,2272024,2
1266,[sample_data],1158899,17000,2272024,2
1267,[sample_data],5242455,17100,2272024,2
1268,[sample_data],5064422,17300,2272024,2
1269,[sample_data],3450241,17800,2272024,2
1270,[sample_data],454420,18100,2272024,2
1271,[sample_data],5253470,18300,2272024,2
1272,[sample_data],2021436,18800,2272024,2
1273,[sample_data],3445739,20100,2272024,2
1274,[sample_data],3508702,21000,2272024,2
1275,[sample_data],114321,22100,2282024,2
1276,[sample_data],727346,23100,2292024,2
1277,[sample_data],327704,24500,2202024,2
1278,[sample_data],4099307,25100,2222024,2
1279,[sample_data],3247260,25600,2222024,2
1280,[sample_data],4004359,27100,2232024,2
1281,[sample_data],4122604,27500,2242024,2
1282,[sample_data],1407807,31010,2252024,2
1283,[sample_data],4777863,31022,2262024,2
1284,[sample_data],36922,32015,2272024,2
1285,[sample_data],4811012,33110,2272024,2
1286,[sample_data],1578886,41010,2272024,2
1287,[sample_data],3732106,41022,2272024,2
1288,[sample_data],2860665,42015,2272024,2
1289,[sample_data],270933,43110,2272024,2
1290,[sample_data],724225,50100,2272024,2
1291,[sample_data],457404,50150,2272024,2
1292,[sample_data],328083,50200,2272024,2
1293,[sample_data],2183431,59100,2272024,2
1294,[sample_data],4215814,59150,2282024,2
1295,[sample_data],4071083,59200,2292024,2
1296,[sample_data],5259230,59600,2292024,2
1297,[sample_data],1048638,10100,3032024,2
1298,[sample_data],4030716,12100,3042024,2
1299,[sample_data],2757972,12500,3052024,2
1300,[sample_data],71393,13100,3062024,2
1301,[sample_data],3483467,15300,3072024,2
1302,[sample_data],1371441,17000,3082024,2
1303,[sample_data],1985642,17100,3092024,2
1304,[sample_data],1081305,17300,3102024,2
1305,[sample_data],4341585,17800,3112024,2
1306,[sample_data],161891,18100,3122024,2
1307,[sample_data],3894321,18300,3132024,2
1308,[sample_data],1750139,18800,3142024,2
1309,[sample_data],3805641,20100,3152024,2
1310,[sample_data],3532567,21000,3162024,2
1311,[sample_data],4467562,22100,3172024,2
1312,[sample_data],5009488,23100,3182024,2
1313,[sample_data],5133246,24500,3192024,2
1314,[sample_data],4601987,25100,3202024,2
1315,[sample_data],5282024,25600,3212024,2
1316,[sample_data],1821674,27100,3222024,2
1317,[sample_data],2273411,27500,3232024,2
1318,[sample_data],3309538,31010,3242024,2
1319,[sample_data],396615,31022,3252024,2
1320,[sample_data],5197207,32015,3262024,2
1321,[sample_data],1085141,33110,3272024,2
1322,[sample_data],3027017,41010,3282024,2
1323,[sample_data],1140857,41022,3282024,2
1324,[sample_data],1097508,42015,3282024,2
1325,[sample_data],4274429,43110,3282024,2
1326,[sample_data],2402647,50100,3282024,2
